title,view_count,word_count
♥// [旅遊] 樂天超市 Lotte Mart 2018年營業資訊&公休日,216532,9773
打工度假黑暗面 - 可能會讓你後悔的7件事！,38048,7594
【韓國天氣】Bow in 韓國四季~ 天氣、服裝穿著、慶典活動介紹,196774,4475
[教學]三張圖搞懂怎麼寫國外明信片,97461,885
如何選擇阿里山民宿之第一步:先搞清楚地理位置,59195,1745
瑞士  美食篇,27290,2336
【里斯本EAT ♥ Pinoquio 】必再訪好好吃葡式燉飯海鮮餐廳,22269,1163
<幸福杜拜旅> 杜拜國際機場必買紀念品，有一句話一定要記在心裡！杜拜機場設備，環境,23850,2804
分享▋日本戰利品：媽媽必逛阿卡將Akachan！會買到失心瘋的婦嬰用品店！,378082,13204
(新北●福隆)騎著重機醬玩~福隆國際沙雕藝術季~福隆海水浴場~福隆沙雕首創夜間開放 百萬光雕投影秀6月登場,22,1765
【宜蘭。蘇澳】透心涼、振奮精神的蘇澳冷泉&第一天行程安排。,29855,2531
【紐約】特搜美國紐約 New York 10大排隊人氣美食 & 夢幻美景餐廳 (紐約美食懶人包),18112,3437
【食記】香港。珍妮曲奇餅Jenny Bakery*香港必買必吃必排隊!!傳說中入口即化的小熊餅乾 珍妮曲奇餅 Jenny's Bakery 小熊餅乾專門店 尖沙咀 上環,619588,2660
《日本必買小物/熱門代購》日本郵局期間限定~龍貓手提袋(龍貓包),13663,535
8款曬後蘆薈評比推薦 心得比較表格 aloe vera,19422,3307
【旅遊】土耳其旅行建議,393259,4354
"【買】德國必買藥妝戰利品,天殺便宜不買會搥心肝,全部開箱實測(2018-5更新)",0,20349
【2018義大利蜜月】晴天-濃晴蜜義浪漫之旅14天 Day9-羅馬(聖彼得大教堂、西班牙廣場、金杯咖啡),108,1024
敗家❤ 誰說上海不好買!!!! 我的上海戰利品分享❤,34469,4801
"韓國電壓與插座和台灣大不同,韓國使用220v圓型兩孔插座喔！",0,1389
"<遊記> 加拿大－多倫多必去、必吃 @Toronto, ON",17177,13061
[奧地利/捷克旅遊] 必買必吃一網打盡~千萬別錯過!!,70155,2840
((自由行必備))地表最強韓文即時翻譯app推薦【Naver Papago】隨拍即翻,0,1132
【印尼文化與節慶】印尼齋戒月你該知道的事(一)：齋戒的意義、用餐文化、開齋食品和購物,26540,3186
【蜜月歐洲旅遊】東歐奧捷蜜月 (五) 必買、必敗伴手禮總整理 ~ 嘔心力作再一篇!!!12站必買+26樣必買紀念品,299696,6917
【2015冬の韓國】韓國跟團太好買。戰利品大分享。韓國必敗必買。跟團必去人蔘+護肝寶沒買導遊落跑了。拍照小弟照片分享,105793,5666
[韓國。首爾自由行]【安國站】。北村韓屋村漫步～尋覓北村八景(多部韓劇取景拍攝地) (2016.12更新),291009,10070
四萬不到遊馬爾地夫!!(一)~推薦給小資女的蜜月行(最新飯店島篇已經生出來!!!歡迎點閱^^),456407,7002
<銀聯卡領台幣>在7-11就可以領了哦~,22889,632
旅遊║第一次上網買機票就上手！,59529,2696
【熊本】人吉手作公園～手作體驗‧樂趣無窮,0,2627
馬賽皂究竟有什麼名堂？關於馬賽皂一千零一個Q&A,32910,5254
【美國】血拼OUTLET戰利品&必買品牌,381744,2741
泰國十大好用日常藥品！,77852,1699
[旅行] agoda訂房刷卡國際手續費輕鬆退款成功SOP攻略圖解分享,100777,2192
首爾東大門逛街地圖：零售批發血拼全攻略,562416,4297
英國倫敦退稅 TAX REFUND IN LONDON( 最新update 2017),144738,4626
2018 亞洲萬里通新表 換票規則大解構，改表後轉機、停留、開口怎麼玩？（持續更新中）,4726,6238
【RL報報】搭機出遊兩三事，不可不知重點整理報導,88669,4328
【熊本縣】走進繪本世界裡的南阿蘇～ASPECTA櫻公園、阿蘇望之鄉，一嚐國際三星最佳味覺獎的阿蘇鮮乳,0,2469
【2017 英國●倫敦】ＤＡＹ８-３ 國泰航空──英國希斯路機場伴手禮買好買滿,18385,3725
【匈牙利】布達佩斯6天6夜。輕鬆寫意行程總覽+住宿.交通.換匯.網卡心得,40401,5816
北海道‧自由行10天9夜行程規劃,116223,3197
台北五分埔商圈  購物全攻略(含地圖),177637,1744
【超人氣免費景點】新竹縣市半日遊之IG網美拍照景點特搜！10大美拍景點。IG熱門打卡。新竹好好玩系列。親子旅行必看,44397,4388
賣韓貨，沒你想像的簡單 ─ 東大門批貨篇,50850,2644
桃機貴賓室TPE｜全球首創機場免費貴賓室，搭廉價航空也能用貴賓室！高級沙發休息區、免費淋浴、充電，一二航廈皆有，出國一定要來去一下,80431,2499
跟團最恐怖的事~強迫購物~可X韓國團~韓國人蔘跟韓國保肝靈,136303,2028
【玩耍】台北一日遊。漫步大稻埕。迪化街商圈（上）－ 美食、文創、拜月老,255526,3953
Booking 不小心訂到不能取消退款房型-如何順利解決,50354,1569
2017泰國·華欣自由行_華欣三天兩夜怎麼玩？行程分享&包車旅遊司機大推薦！,19244,6290
【戰利品篇】希臘必買戰利品大公開（持續更新中...）,24677,3991
〖東京〗男生東京購物指南。這些東西沒買你真的會後悔！,111468,3414
樂天信用卡已持有快來看 還沒辦的人更該看~,56539,2629
▊自助-泰國-曼谷 ▊ 逛♥洽圖洽市集♥必須知道的4件事,94218,4788
【2017香港三天兩夜自由行懶人包】花費總覽/機票住宿/簽證/交通網路/景點票券/人氣景點/必吃米其林美食/伴手禮，一萬五有找！,29264,3522
✿德瑞蜜月購物篇✿ 必買戰利品（上）: 小資女篇,68923,5702
曼谷華欣 只要三天，把華欣Hua Hin玩透透！,32599,3348
|荷蘭|【♡阿姆斯特丹超市必買特輯♡】,84417,1706
[景點] Las Vegas 拉斯維加斯。賭城值得一訪的免費秀與私房景點推薦大公開!,11423,8773
匈牙利【布達佩斯】CP值超高之好逛好吃又好買的中央市場,26587,2042
蕾亞公主♥I'm in Austria 奧地利必買10項戰利品,10599,2062
106.12土耳其Turkey必買---戰利品篇,30699,8079
【捷克自助行】布拉格(Prague)+契斯基庫倫洛夫(Cesky Krumlov)戰利品分享+簡單退稅流程,14752,8211
【2017義大利自助】義大利不思議 Day 9~Pisa 比薩。奇蹟廣場之比薩斜塔、比薩主座教堂、洗禮堂&米開朗基羅廣場一覽翡冷翠之美,143,5214
[泰國清邁] 原來泰北這麼好玩 ❤ 七百年古都，清邁自由行攻略,126018,5422
【2018澳門自由行】第一次澳門就上手 ➤ 行前規劃篇 ~ 機票/住宿/網路/交通/玩樂票券/地圖,48554,4186
"JP 必買★""日本自由行""日本藥妝愛亂買總整理、不定期更新、不藏私大公開囉...",1800137,8043
澳洲必買清單記錄YOOOO(無限期更新喔耶),385772,7440
台灣飛日本各家廉航的航線&時間整理~新增虎航高雄名古屋及台北佐賀航班~,27275,19896
上海必遊景點：田子坊、上海新天地、城隍廟商圈、南京路步行街、外灘夜景,0,3468
[澳洲必買]澳洲旅遊不買絕對會後悔的5件商品！,371419,5955
【上海│行程】2016年上海五天四夜行程總覽!!,71379,8265
『英國』溫莎城堡 Windsor Castle半日遊,24169,6001
✈ 南九州|鹿兒島.必買戰利品,109883,5354
一探泰馬邊境小鎮丹諾Dannok(一),7291,3589
【出國前準備】原來，辦護照其實很簡單(台中),289501,1324
哪些東西可以帶上飛機?不准帶上飛機?,252107,1525
（日本）第一次沖繩怎麼玩? 自由行CP值最高景點推薦,261344,4519
【日本大阪。購物】日本必買超便宜電器聖地♥BIC CAMERA、YODOBASHI購物教學♥(2017/15%優惠券下載),1048370,9819
【i旅行-土耳其TK03】土耳其伴手禮/必買紀念品,38531,8114
漁村觀海Villa的套裝行程,0,3655
【沖繩旅行】單軌電車自由行-逛街攻略(Outlet、國際通、新都心、小祿站),138241,2176
華沙生活：你絕對不能錯過的波蘭美食大蒐集！,46037,5407
【韓國自由行.廉價.機票】濟州航空.購買票前一定要知道的5件事,12444,2828
日本山梨縣＊富士山河口湖租腳踏車、景點安排攻略！ (含天上公園纜車路線),124287,7347
小田急 江之島・鎌倉一日票 售票機購票教學,0,1801
[露營03]桃園復興~馬灣休閒農場~溪邊戲水好去處 & Jevon 慶生趴,24723,7549
[ 馬爾大夫在馬爾代夫 ] Fairmont Maldives - Part 1,220,829
2017 義常好買~~義大利戰利品,14887,6059
【曼谷】Men 101 按摩心得,6090,1451
2017.09 七萬遊歐20天~ 行前規劃 (法/捷/奧/匈),87,3175
七天五夜大玩馬爾地夫(加吉隆坡轉機一日遊)只要三萬元--小資自助攻略篇,282,2928
"東京迪士尼35周年客製化米奇懷錶造型吊飾－""Time of Celebration""線上訂購教學",27613,3742
【心得。行程】在日本自助旅行一定要注意的10大要點！重要！,0,3352
一趟出乎意料好玩的旅遊~中越峴港蘭珂悅椿渡假村,7382,14968
布達佩斯紀念品瘋狂大採買《購物全攻略》,7147,4581
[新加坡]烏節路(Orchard Road)逛街→必逛必買必吃推薦(附地圖),40059,2015
杜拜金亮點簡單遊一伴手禮介紹,68127,5192
【義大利必買】各城市紀念品、伴手禮、戰利品綜合整理,184017,4652
大阪出發之 神戶三田 KOBE-SANDA Premium Outlet 購物交通路線教學,99564,6457
【露營趣】新竹.仙境露營區 ★適合親子互動的營地、提供民宿和大雨棚、愛自己多一點優雅露營去 NO.103,12713,4647
讓出國旅行變的簡單----機場報到登機程序,122523,2314
【日本東京購物推薦】2018日本東京必買零食、藥妝、伴手禮及戰利品懶人包分享(附商品價格),0,3788
【日本-京都】搭乘嵯峨野小火車來去嵐山漫遊，走在竹林步道享受大自然芬多精,29529,3924
【Königssee】 國王湖 純淨之湖 世外桃源 @德國,36313,4205
[日本] 河口湖一日遊攻略：富士急行、天上山公園、遊覽船、循環巴士，ほうとう不動 (2015/4),113173,6314
【遊】飯店訂房英文範例,162011,3048
[新加坡] 聖淘沙 (Sentosa) 交通 & 景點介紹篇,43752,3524
【雅典★購物】雅典機場★希臘必買購物推薦★,5001,2307
[法國巴黎Paris]- 必買清單戰利品分享+shopping攻略(City pharma藥妝、茶葉、食品、紀念品、衣服...),46956,17490
【2016。東歐☞匈奧捷】✈夏之旅。11~26℃早晚涼爽、風和日曬的季節。6月旅遊行李打包收納check  list 分享!!,13174,5818
我的最愛-西昌島Koh Sichang (完整版...終於),14585,2495
伊達の牛たん﹝仙台﹞,70,1214
"[韓國自由行] 入境, 機場交通, T-money卡, 換匯, 地鐵, 退稅最新訊息報給你知",77487,4836
【曼谷拜四面佛～泰國福嫂教你正確拜佛 】,92858,1570
【遊記｜新加坡＆馬來西亞新山】2017/07 又去新加坡啦 ♥ 原來搭公車就可以從新加坡玩到馬來西亞 ♥ 新馬好吃全部在這裡！,7446,5913
2016.6.09韓國濟州島(13) ICE冰雕博物館,829,959
【捷克· 食記】捷克 ♥ 布拉格必吃美食推薦 ,30170,5759
【德州】美國必買戰利品分享,129760,2815
[韓國]首爾自由行快速攻略~明洞美妝15品牌推薦&超人氣必買清單,617136,5737
在日本開車的二十個問題,99846,7233
墨爾本天空之鏡Lake Tyrell鹽湖 到底鏡不鏡？挑戰三次才成功之經驗戰略分享。,10862,1154
韓國京畿道南怡島.小法國村.晨靜樹木園交通搭乘攻略加平循環觀光巴士,480808,7405
【愛旅行】德國退稅攻略小秘笈,95040,1940
關於稻城亞丁，你需要知道的七件事(Part I),61274,3625
★【泰國曼谷自由行】泰國必買戰利品分享,335017,7598
首爾 讓你逛到斷腿的東大門批發市場,30131,5658
【岡山】日本第一水街-倉敷美觀地區,78350,3132
【英法旅遊】法國必吃平價美食 Pedra Alta、Breizh Cafe、Le Bouillon Chartier,57189,6190
【日本】大阪:藥妝店地圖OS DRUG/大國藥妝(零食、營業到2點)/FANCL/SUN DRUG/松本清等,174206,5293
『遊首爾必備資訊』韓國首爾自由行 如何計算旅遊費用預算？？應該帶多少錢才夠？？,179309,1955
▍｛2014希臘｝必買紀念品大公開！不買絕對捶心肝！,69754,8028
〔澳洲打工渡假〕 澳洲打工渡假簽證申請教學圖文版（2018最新版）,686010,7303
2018香港自由行｜潮文青就是要跟著IG玩香港！15個IG打卡點一次收錄：嘉咸街壁畫.NOC Coffee.PMQ元創方.志明與春嬌偉業街天橋.觀塘海濱公園.MG Cafe.尖沙咀.媽咪雞蛋仔.華記小食.重慶大廈.蘭芳園，夜晚以幻彩詠香江畫上美麗句點。,17927,10755
行李相關規定 Part 1,152734,5330
國際郵件橫式(西式)信封與明信片書寫方式範例,322687,522
106年沖繩走春Day2（3/5）,21,2121
2018.5.16 加拿大航空 AC16 香港-多倫多 777-200LR飛行記錄 -15小時航程完整分享,2389,7273
大阪木津卸売市場、朝市(大阪的築地),99926,5697
【國外旅遊】第一次搭廉價航空 - 亞航（AirAsia）經驗談 (2017年4月15日更新),106808,5136
"3分鐘快速了解法國,義大利精品產地&歐洲必買清單",222458,3648
【泰國|宗教】佛牌大解析,147251,4055
[訂房]如何成功獲得BOOKing 訂房400/500元回饋金(2018.4.18更新連結),13491,1605
【遊京都】藍瓶咖啡Blue Bottle Coffee ‧ 京都店 （交通路線攻略&菜單介紹）@2018京都IG新景點 ‧ 在百年町家啜飲一口極致咖啡 ‧ 靜觀當代與歷史結合的奧義/平安神宮 ‧ 南禪寺 ‧ 琵琶疏水紀念館周邊景點,5403,10187
口內炎貼片,174669,1188
"㊵釜山．西面站｜연막술(炭末酒) 烤肉+烤腸吃到飽（附釜山,大邱,首爾分店位置）",7215,8700
"[大阪難波美食推薦]Luke’s Lobster龍蝦三明治~心齋橋店2015/9/18開幕(已於2018/1/8結束營業,1/11搬遷至難波PARKS)     ",213136,2383
"【澎湖景點】澎湖秘境,天堂路,澎湖後寮村,最新打卡點＠瑪姬幸福過日子",4716,2619
"宜蘭民宿｜暮夏Villa 坐擁獨立私人游泳池 慵懶放鬆的南洋風格 彷彿徜徉國外渡假島嶼 (平日四人只要3,980元，假日只要4,800元)",31648,3804
【清境農場、合歡山】沒有交通工具、自行搭車到清境遊玩的好選擇，旅遊建議行程、景點介紹,95030,3841
★2017年最新‧花蓮慕谷慕魚入山證．最有效率的好方法 (事前申請、絕對有效的小抉竅) 好消息!已經開放入山囉 ^^,1310385,2757
荷蘭羊角村｜【2018好康版 交通攻略】✔️過夜與否✔️交通方式✔️票券選擇【交通篇】,0,4839
Michael Kors MK手錶真假怎麼看？ (2018/4/24已更新)會隨時補充,36388,23846
【 京都｜天橋立】一生一定要去一次的日本三景天橋立～ 傘松公園 成相寺 籠神社散策  玄妙庵 cafe du pin 品咖啡甜點,13315,5156
"輕鬆拍護照照片(拍照注意事項,最快取得護照照片的方式)",21107,1020
【BTS防彈相關地】- [首爾鶴洞] - Big Hit 大黑搬家新地址,0,1427
【圖文教學】2017 ＊澳洲機場退稅大全＊Maty報齁哩災！,12375,3752
"不囉嗦, 2017【埃及】自助旅行一手包辦!!",16494,11283
【旅遊行前​】​ 護照申辦。高雄外交部南部辦事處,37268,1397
【保養】德國戰利品！Dr.Hauschka 德國世家安瓶、護唇膏必買嗎？！,9604,1851
【斐濟Fiji】全世界最美的地方~行前規劃Q&A攻略,25550,2662
日本東北必去10大景點。這輩子一定要和重要的人一起去,11457,6144
[好物分享] 日本藥妝推薦-常備藥品大集合,146813,5757
<澳洲必買> 保養品&保健品伴手禮 ---藥妝店篇,45528,4130
[東京近郊] 東京來回河口湖一日遊 見到富士山好感動,4346,1404
【香港旺角】一點心ONE DIN SUN - 深得人心的平價港式點心⭐米其林一星加持,18065,2625
【CP值超高的京阪電車一日券】想要去清水寺、伏見稻荷、宇治、東福寺等地旅遊的人最適合的一張交通優惠票券,76014,7146
旅行。掏空荷包行程『美國必買＆推薦小物』,28346,3356
[義大利] <購物-Shopping> 佛羅倫斯-The Mall & Prada Space Outlet 佛羅倫斯必敗outlet  買到剁手攻略,14700,5851
[日本遊記]成田機場第二航廈在還未出境審查前必逛必買的空港限定商品~可退稅紀念品..玩具..禮盒..伴手禮必敗商店,124960,1658
✈  日本東京 - 來到東京不外乎就是要〃瘋狂〃的shopping啦！,28993,2432
2017 泰國蘇美島好玩、必吃必買五天四夜總行程介紹,14140,4745
【日本電器】IRIS OHYAMA IC-FAC2 超輕量除蟎機~顏色燈號辨識好安心,7218,1019
海外工作必知陷阱！「工作簽證」比你的台灣護照還要重要！(菲律賓/澳門),7911,2343
2017。沖繩《駕照日本譯本篇》其實辦起來很容易很快速的。監理所,25663,3026
【美國outlet】暢貨中心讓你買到手軟,52237,3842
「土耳其里拉」摳摳兌換與介紹篇,16508,2531
日本丹後地區--天橋立、伊根 交通路線、時刻、轉車方式與行程規劃 (2018/05/29 更新),51442,11416
∮太一奧捷蜜月購物篇。心頭好推薦必買戰利品 ∮,289725,6649
[香港]必買伴手禮藥妝~黃道益活絡油~!久坐辦公室OL好物~!Must Buy in Hong Kong : Wong To Yick - Wood Lock Medicated Oil,76006,3109
2018年更新：俄羅斯/嘔心瀝血火車買票攻略+兌換車票方法+火車站介紹 ,47331,9912
QQ走天下--【東京】台場一日遊‧行程、購物與交通攻略,180894,5707
【沖繩】西海岸一日兜風風景。萬座毛、殘波岬、恩納海濱公園,64074,2888
[埃及] 一起來認識複雜的埃及神祇吧！ (上),164374,9289
[旅遊] 香港 ‧ 四天三夜自由行花費開銷總整理（含機加酒、票券、交通、伴手禮等費用）,55080,2775
京都夏季5-9月限定★貴船．流水麵★(交通交學),79171,1890
韓國的紅燈區─彌阿里(미아리 텍사스촌),111228,2233
『Canada』加拿大溫哥華自助旅行必去懶人包：一包就看夠！UBC天體營、世界最長吊橋、史丹利公園、超美四月櫻花季,146552,6750
【 最強名牌Outlet攻略 1 】菜市場旁邊的Prada !?,256934,3884
日本。奈良。沒有鹿的下雨天散步吃喝散策│遊中川本店、ほうせき箱優格刨冰、中谷堂麻糬、大佛布丁,929,2728
▋帶著大家一起逛街去！大阪梅田。買到瘋掉超好逛的HEP FIVE▋,152321,3146
【澳洲】入境須知 & 如何填寫入境卡,65774,4750
【日本自駕遊。駕照篇】駕照日文譯本申請須知。赴日租車要申請的是＂駕照日文譯本＂不是國際駕照喔！,39170,1797
【扛回英國行李內容大公開】台灣必買伴手禮、補給品清單,25346,7190
克羅埃西亞 Croatia 四季之美,189835,2703
【奧地利點餐功略大公開】 Salzburg必吃:莫札特城市在地人最愛-Stieglkeller 地窖餐廳,30890,2449
香港黃大仙＊赤松黃大仙祠～誠心拜拜．心誠則靈,64247,4234
[菲律賓]巴拉望的10個小叮嚀♥你聽話!就會一路平安,127075,5362
納斯卡線（Nazca Lines）,0,3509
各國打工渡假簽証資訊(2018年更新) 紐西蘭 澳洲 日本 加拿大 德國 韓國 英國 愛爾蘭 比利時,0,3818
璀璨克羅埃西亞(24)：伴手禮篇之薰衣草、領帶、無花果,14146,4341
[曼谷] karmakamet 香氛控失心瘋(Central World門市),9986,2104
香港必吃美食推薦│早茶、午晚餐、點心甜品特蒐14家！,225462,4359
不開車遊沖繩 - 單軌電車(含各站大略簡介),0,6622
《九州交通》JR博多駅前往JR門司港駅的交通手段,0,6478
僅一人試驗證實，歐洲防搶率100％的3個隨身包包小秘技,60469,3264
澳門威尼斯人賭場贏錢以及免費房分享,29197,12827
德國退稅篇 購物如何自己退19％ ,44312,1432
＊法國巴黎、南法＊必買必吃戰利品暨勸敗清單篇＊,175132,9479
(5)香港上環。檸檬王~甘草檸檬太好吃!!陳皮梅你落伍了~,222125,2869
奈良半日遊或一日遊行程建議（包含賞楓建議）,31140,7348
竹子湖大梯田農園〜五彩繡球花海，嬌豔的美好！,0,2375
大邱交通|自由行大眾交通工具，機場、KTX、巴士、地鐵、公車、觀光巴士(主題、市區循環)全攻略,20380,4030
[觀光簽證]2017越南簽證自己辦。方便又快速,55909,2733
[中國] 盛夏上海江南水鄉行 -一堆必買的戰利品,21913,2736
關西機場~免稅店~伴手禮專賣店~登機前最後大採購~京阪神名產一次買齊~還有中秋節應景月餅,19461,1576
[ 台南。親子飯店 ] 到和逸飯店住宿開小汽車+坐小火車，記住兩點重點，就可以跟波掬子一樣玩到房價都回本囉!,18714,5231
松山機場/台北國際航空站停車問題,27166,674
氣候乾燥導致鼻子流血,22276,874
日本東京自由行。東京小江戶川越一日遊交通方式,227449,3592
日本戰利品-酸痛藥布使用實驗心得,39711,1540
『花蓮用力玩』親子旅遊景點推薦懶人包（2017.06.29更新）,118060,3225
【東京鐵塔海賊王樂園】海賊王迷朝聖去！玩遍ONE PIECE詳盡心得,56976,14385
各個花的花語**,11457,3013
跟著白沙屯媽祖走到北港,30492,5852
[親子餐廳] 台北親子餐廳懶人包大彙整-價格環境及特色介紹,33025,2105
中國大陸自助旅行交通問題 - 火車與高鐵買票搭車經驗,20308,10076
倫敦音樂劇超值票購買全攻略(歌劇魅影、悲慘世界、獅子王、阿拉丁、媽媽咪呀、搖滾教室、Dreamgirls、Kinky Boots、Matilda),11163,6188
超完整版大溪地自由行輕鬆自己訂！,10361,4972
【洛杉磯】Metro 捷運&公車,40375,7637
[韓國刺青-弘大/上水]    韓國精緻小TATTOO! 知名Playground! 完整初體驗!!(含英文字型),46840,3101
［澳洲必逛藥妝店］澳洲香水、保健品哪裡買？Chemist Warehouse最划算！,78687,3307
2017［九州自駕*推薦行程］5天4夜 九州必去景點分享/熊本 阿蘇火山 別府 太宰府 福岡！還有日本燒烤/不一樣的玩法 超深入的自由行知性旅遊分享，新手必看！,0,3000
四個錢包-終極旅行防偷搶 (歐洲旅行200天心得精華),24925,2602
[2016，倫敦]Fortnum & Mason(F&M)倫敦正統英式下午茶(含預訂交通教學),16968,4336
【2016 法國巴黎】羅浮宮參觀攻略－原來一天逛不完不是騙人的～,4341,5114
東京近郊｜5分鐘搞懂東京近郊，橫濱/鎌倉/江之島/箱根/輕井澤/日光/富士山比較,293288,5543
服完兵役後，出國要帶退伍令過海關嗎?,17615,1927
捷克必買~瘋狂血拚購物清單&退稅,37656,7295
【Okinawa．走跳】沖繩60年歷史傑克牛排館Jack's steak house與崖頂波上宮,2319,3208
【沖繩購物】 必去!! OUTLET ASHIBINAA 最新交通指南,121781,1944
(51) 五福旅遊之京阪神5日豪華之旅,7668,4964
宮城 仙台-(住宿) 東仙台大都會大飯店 Hotel Metropolitan Sendai East,187,1653
保加利亞玫瑰節　Rose Festival—Kazanlak,4957,3367
龍波本廟(咬錢虎 好命豬與回頭鹿),49329,2284
【印尼】雅加達購物必買攻略-戰利品分享,176862,4400
【住宿】桃園機場附近住宿整理,194252,1171
[Honey ♥Moon] 史上最強總整理-2017義大利必買必吃必逛表格懶人包!!!!讓你買到回不來XD,46125,3846
"(♛韓國。賈桂林-我只想旅行)不哈韓也可以玩韓國{美食}晚餐就去吃位在梨大與新村站間的""孔陵一隻雞""吧!!",123,2155
九州熊本一日遊之菜鳥懶人包。看了就懂！不需買一日卷也可以好好玩熊本,48100,4691
購物教學｜英國網站Cult Beauty購物教學。英國脫歐爽爽買!! 附上 beautylish不負責任比較心得,8893,2350
【2017東京】海濱幕張outlet MITSUI OUTLET PARK幕張，近東京、交通方便!!,14557,1561
【食記】泰國．曼谷．Burn Whale(單點式海鮮吃到飽),30013,11389
辦理護照所需照片規格與常用的拍照與沖洗方法分享,33352,2179
日本東京藥妝失心瘋。必買好物總整理+比價攻略(下)【保養/美容篇】,376238,5290
[日本大阪] 大阪市區23間優質平價民宿推薦懶人包，到大阪住宿省荷包！,4205,4223
[泰國曼谷]第一次找阿贊喬刺青就上手！內含刺青自助之旅路線攻略,57478,3032
【土耳其】土耳其必買紀念品,69216,3909
"倫敦景點～Sky Garden 空中花園, 免費觀景台",26320,3455
❤【福岡‧中洲川端】精彩夜生活‧愈夜愈美麗~『那珂川屋台&24H驚安殿堂&紅燈區』,20739,2040
2018峇里島旅遊 ▶ 愛在♥峇里島 ▶ Bali 峇里島五天四夜懶人包 行程・景點・美食・SPA・換錢・上網・戰利品小記錄,4421,7670
富山--冰見市雨晴海岸,0,1015
201701越南胡志明市6天5夜 第二天Co. op mart採買&越南必買推薦 (Must Buy& Where to buy in VN),77341,3106
【釜山汗蒸幕】新世界Spa Land～便宜乾淨舒適，五星級的享受！下次還要來！,21723,2013
[京都自由行]新京極小散策-到京都玩怎能不來逛個街呢?!,34705,2039
【迷妹學韓文】線上韓文教材 ♠ 初學入門超好用,100918,6725
[日本關西]京阪自由行~Day5~有馬溫泉一日遊,95701,3816
【2017.香港】迪士尼親子遊。小小戰利品分享,31107,4572
華麗的俯瞰，紐約帝國大廈觀景台,3801,5023
[九州] 福岡空港到博多車站 交通方式 (西鐵巴士&地下鐵),190144,1644
【北海道の夏】北海道必買必吃敗家文,6371,6282
2017名古屋必買戰利品分享，推薦、不推薦的藥妝、伴手禮、土產價格心得報告，來名古屋必買必吃的看這篇就對啦~~,40137,8080
[荷蘭]熱門小村落 羊角村 Giethoorn 一日來回小旅行 最新版交通攻略 2018.05.21 實地走訪,189,1612
【長野。上田│遊】別所溫泉散策(別所神社、常樂寺、安樂寺、北向觀音) &【長野。長野│遊】鍾馗拉麵,2336,2449
✈公主遊輪孝親之旅01--出發＆艙房,43738,3092
【日本】2017年東京自由行．台場JOYPOLIS遊樂園．SEGA室內主題遊樂園,8003,2017
【斯洛伐克】世界唯一與兩國接壤的首都：布拉提斯拉瓦(Bratislava),0,3569
[旅遊必備小物]市面上的打呼止鼾商品比較(打呼噴劑、打呼噴霧),7858,1655
2013 大阪的景點-日本橋動漫街（2014-10-09 新增）,299770,1467
紐約漫步行程推薦：布魯克林大橋、DUMBO 區,22328,3362
九州.福岡旅遊▋搭船遊柳川，享受九州威尼斯的遊船樂趣，柳川、太宰府一日遊及票券說明,37800,4205
[心得] 京成電鐵skyliner搭乘及東京地鐵套票購買教學及問答(2017.02.25更新),0,3166
【Hi！胡志明市！】顛覆你的想像，居然玩到不想回來的胡志明市，景點、美食、飯店、逛街、交通、網路、換匯，一次搞定！自由行輕鬆攻略！,7008,12117
[桃園機場攻略] 柚子帶你玩桃園機場～T2 二航廈出境C區登機門攻略 [第二航廈設施 / dutyfree / 星巴克 / 昇恆昌免稅店 ],71141,5307
[花蓮]七星潭,124230,2457
[生活] 國內兩日遊56種行程路線全集,62813,7284
【新竹景點】南寮漁港／親子同遊好去處～親子沙灘成戲水熱門景點，烏龜、螃蟹和大章魚石雕、IG熱門打卡景點魚麟天梯、希臘地中海風格建築,8197,1730
池上深度小旅行的推薦懶人包（食。行。慢。旅）,216925,1961
[基隆]正濱漁港手工碳烤竹輪(吉古拉),86726,1222
